edit_month	page_id	page_title	edit_count
2015-01	646361	बजरंगी_भाईजान	135
2015-01	97211	जड़ी-बूटी	89
2015-01	613617	आदिवासी_साहित्य	54
2015-01	27305	रामदेव	51
2015-01	10636	१८५७_का_प्रथम_भारतीय_स्वतंत्रता_संग्राम	46
2015-01	103788	हरीतकी	45
2015-01	648857	फैंटम_(2015_फिल्म)	44
2015-01	19787	कुँवर_सिंह	42
2015-01	2326	प्यारा_केरकेट्टा	37
2015-01	41651	प्लेट_विवर्तनिकी	37
2015-02	543813	२०१५_क्रिकेट_विश्व_कप	188
2015-02	623216	इंद्रप्रस्थ_सूचना_प्रौद्योगिकी_संस्थान	187
2015-02	614967	विकासात्मक_मनोविज्ञान	66
2015-02	2242	नीम	62
2015-02	620092	भारत_में_अन्धविश्वास	60
2015-02	646361	बजरंगी_भाईजान	58
2015-02	53780	मनोज_तिवारी_(अभिनेता)	55
2015-02	620774	संचार_व्यवस्था	50
2015-02	103788	हरीतकी	49
2015-02	657250	रफ़्तार_(रैपर)	46
2015-03	643273	एन_एच_10	186
2015-03	543813	२०१५_क्रिकेट_विश्व_कप	105
2015-03	626629	पतंजलि_फूड_एवं_हर्बल_पार्क	89
2015-03	626391	दीमापुर_भीड़_अपहनन_२०१५	84
2015-03	656790	राधिका_मदन	60
2015-03	629598	चंग_नृत्य	46
2015-03	647080	एबीसीडी_2	44
2015-03	627530	योग_संदेश	43
2015-03	1289	योग	40
2015-03	626203	इंडियाज़_डॉटर	40
2015-04	78025	भारतीय_सिनेमा	109
2015-04	637190	अप्रैल_2015_नेपाल_भूकम्प	83
2015-04	647080	एबीसीडी_2	79
2015-04	589095	आचार्यकुलम	78
2015-04	482615	माजुली_द्वीप	72
2015-04	643273	एन_एच_10	65
2015-04	593437	चकेरी_सवाई_माधोपुर	57
2015-04	643600	तनु_वेड्स_मनु_रिटर्न्स	57
2015-04	645120	इश्केदारियां	56
2015-04	510925	जलालपुर_जट्टां	43
2015-05	647080	एबीसीडी_2	202
2015-05	646361	बजरंगी_भाईजान	188
2015-05	643600	तनु_वेड्स_मनु_रिटर्न्स	147
2015-05	647788	ब्रदर्स_(2015_फ़िल्म)	117
2015-05	644658	२०१५_यूईएफए_यूरोपा_लीग_फाइनल	113
2015-05	639642	पतंजलि_आयुर्वेद	95
2015-05	644220	सैन_एंड्रियास_(फ़िल्म)	83
2015-05	643273	एन_एच_10	54
2015-05	8903	मक्का_(अनाज)	44
2015-05	645120	इश्केदारियां	40
2015-06	647788	ब्रदर्स_(2015_फ़िल्म)	211
2015-06	608991	अंतर्राष्ट्रीय_योग_दिवस	146
2015-06	647271	मिस_टनकपुर_हाज़िर_हो	119
2015-06	647080	एबीसीडी_2	72
2015-06	7504	सुलतानपुर_जिला	58
2015-06	618752	2015_की_बॉलीवुड_फ़िल्में	58
2015-06	646740	१९७५_क्रिकेट_विश्व_कप	54
2015-06	656790	राधिका_मदन	48
2015-06	648441	वेलकम_बैक_(फ़िल्म)	39
2015-06	647217	भवनपुरा,जनपद_मथुरा	38
2015-07	3103	ए॰_पी॰_जे॰_अब्दुल_कलाम	189
2015-07	652774	चौथ_का_बरवाड़ा	173
2015-07	624234	डिजीलॉकर	117
2015-07	652787	ग्राम_पंचायत_झोंपड़ा,_सवाई_माधोपुर	111
2015-07	651974	ब्रिटिशकालीन_भारत_के_रियासतों_की_सूची	89
2015-07	657250	रफ़्तार_(रैपर)	75
2015-07	596210	बाहुबली:_द_बिगनिंग	74
2015-07	163162	दशरथ_माँझी	72
2015-07	651829	२०१६_आईसीसी_विश्व_ट्वेन्टी_२०	58
2015-07	32884	सवाई_माधोपुर	57
2015-08	163162	दशरथ_माँझी	198
2015-08	652787	ग्राम_पंचायत_झोंपड़ा,_सवाई_माधोपुर	179
2015-08	664228	पाटीदार_आरक्षण_आंदोलन	158
2015-08	26163	स्वतंत्रता_दिवस_(भारत)	134
2015-08	899	नेपाल	98
2015-08	661488	हम्मीर_चौहान	74
2015-08	54	हिन्दी	44
2015-08	461280	तांग_राजवंश	36
2015-08	659670	भारत_में_राजभत्ता	36
2015-08	14160	मैरी_१_(स्कॉटलैंड_की_रानी)	32
2015-09	899	नेपाल	66
2015-09	665515	नवटोल,_सरिसबपाही	56
2015-09	669191	रसल_की_चायदानी	47
2015-09	652787	ग्राम_पंचायत_झोंपड़ा,_सवाई_माधोपुर	46
2015-09	665689	१९९६_क्रिकेट_विश्व_कप	46
2015-09	670615	कुतर्कों_की_सूची	40
2015-09	670734	भारत_में_पर्यावरण_की_समस्या	39
2015-09	27198	हिन्दी_दिवस	32
2015-09	668931	२०१५_रग्बी_यूनियन_विश्व_कप	32
2015-09	670547	कुतर्क	32
2015-10	672425	क्रम-विकास_से_परिचय	74
2015-10	626629	पतंजलि_फूड_एवं_हर्बल_पार्क	56
2015-10	676217	अक्टूबर_२०१५_हिन्दू_कुश_भूकंप	53
2015-10	29692	लुम्बिनी_अंचल	46
2015-10	673090	हिन्दू_घोषी	41
2015-10	668931	२०१५_रग्बी_यूनियन_विश्व_कप	40
2015-10	676538	विद्या_देवी_भंडारी	36
2015-10	1789	ब्रह्मा	33
2015-10	589095	आचार्यकुलम	32
2015-10	619516	हकीम_सय्यद_ज़िल्लुर_रहमान	31
2015-11	9194	डर	95
2015-11	1406	दीपावली	76
2015-11	680840	नवंबर_2015_माली_होटल_हमला	68
2015-11	9192	ईर्ष्या	54
2015-11	679742	आदलवाड़ा_कलाँ	47
2015-11	613252	२०१५_में_निधन	44
2015-11	1616	मैथिली_भाषा	41
2015-11	679388	नवंबर_2015_पैरिस_हमले	40
2015-11	639642	पतंजलि_आयुर्वेद	38
2015-11	626629	पतंजलि_फूड_एवं_हर्बल_पार्क	37
2015-12	639642	पतंजलि_आयुर्वेद	95
2015-12	1616	मैथिली_भाषा	80
2015-12	1792	मैथिली_साहित्य	68
2015-12	687207	नारोमुरार	56
2015-12	57148	क्रिसमस	43
2015-12	683283	2015_दक्षिण_भारतीय_बाढ़	39
2015-12	108315	सिंधु_घाटी_सभ्यता	37
2015-12	722829	रमाशंकर_यादव_'विद्रोही'	36
2015-12	686818	लोकसभा_सीटों_के_आधार_पर_भारत_के_राज्यों_और_संघ_क्षेत्रों_की_सूची	34
2015-12	662275	रणायरा	33
2016-01	691025	जनवरी_2016_जकार्ता_में_आतंकी_हमला	130
2016-01	639642	पतंजलि_आयुर्वेद	111
2016-01	26262	नरेन्द्र_मोदी	59
2016-01	1792	मैथिली_साहित्य	58
2016-01	461023	रमेश_चन्द्र_झा	52
2016-01	689283	भारत_में_स्थानीय_वक्ताओं_की_संख्यानुसार_भाषाओं_की_सूची	49
2016-01	691570	61वे_फ़िल्मफ़ेयर_पुरस्कार	46
2016-01	691900	1999_क्रिकेट_विश्व_कप	42
2016-01	692483	टॉडगढ	42
2016-01	694106	हिरनगाँव	40
2016-02	694739	दल्हेड़ी	212
2016-02	697756	भारत_का_प्राचीन_मौर्यराजवंश	86
2016-02	10371	अशोक	80
2016-02	693431	मुफ्ती_शमून_कासमी	80
2016-02	697681	लखीराम_अग्रवाल	79
2016-02	11015	चन्द्रगुप्त_मौर्य	62
2016-02	665515	नवटोल,_सरिसबपाही	61
2016-02	694106	हिरनगाँव	57
2016-02	12613	एडिनबर्ग	53
2016-02	698292	प्राचीन_भारत_में_मौर्यराजवंश	48
2016-03	701625	2016_काउंटी_क्रिकेट_चैंपियनशिप	680
2016-03	705079	2015-17_आईसीसी_विश्व_क्रिकेट_लीग	162
2016-03	10888	शिवाजी	112
2016-03	651829	२०१६_आईसीसी_विश्व_ट्वेन्टी_२०	104
2016-03	700717	एक_दिवसीय_अंतरराष्ट्रीय_क्रिकेट_के_कीर्तिमानों_की_सूची	64
2016-03	704844	2015-16_शेफील्ड_शील्ड	56
2016-03	694871	उड़नेवाला_स्पघेटी_दानव	51
2016-03	2538	इन्दौर	50
2016-03	705048	2015–17_आईसीसी_इंटरकांटिनेंटल_कप	48
2016-03	704740	2015-16_प्लुनकेट_शिलेड	42
2016-04	685749	२०१६_इंडियन_प्रीमियर_लीग	260
2016-04	705048	2015–17_आईसीसी_इंटरकांटिनेंटल_कप	123
2016-04	706941	भारत_के_एकदिवसीय_क्रिकेट_खिलाड़ियों_की_सूची	118
2016-04	706589	भारत_के_टेस्ट_क्रिकेटरों_की_सूची	101
2016-04	10888	शिवाजी	95
2016-04	707060	भारत_के_ट्वेंटी-20_क्रिकेट_खिलाड़ियों_की_सूची	95
2016-04	706598	गतिमान_एक्सप्रेस	86
2016-04	707374	पुत्तिंगल_मंदिर_हादसा,_केरल	86
2016-04	576767	प्रत्युषा_बनर्जी	71
2016-04	708195	सचिन:_ए_बिलियन_ड्रीम्स	64
2016-05	32433	कन्नड_लिपि	106
2016-05	715710	आरएलवी_टेक्नोलॉजी_डेमोंस्ट्रेशन_प्रोग्राम	68
2016-05	18502	जाट	50
2016-05	11568	औरंगज़ेब	46
2016-05	708404	सौराष्ट्र_क्रिकेट_एसोसिएशन_स्टेडियम	39
2016-05	248706	रूरल_इलेक्ट्रीफिकेशन_कारपोरेशन_लिमिटेड	33
2016-05	641543	कैप्टन_अमेरिका:_सिविल_वॉर	32
2016-05	716018	२०१६_यूईएफए_चैंपियंस_लीग_फाइनल	30
2016-05	713922	गुणस्थान	29
2016-05	694106	हिरनगाँव	26
2016-06	95965	रणजी_ट्रॉफी	119
2016-06	32256	इंडियन_प्रीमियर_लीग	102
2016-06	715351	सिरिसिया	71
2016-06	722694	दुर्दी_बायरामोव	70
2016-06	14805	अंतर्राष्ट्रीय_क्रिकेट_परिषद	64
2016-06	719697	बंडोल	63
2016-06	717569	केंद्रीय_आयुध_भंडार	61
2016-06	95966	दिलीप_ट्रॉफी	58
2016-06	718345	2016_मथुरा_मुठभेड़	53
2016-06	619566	मुहम्मद_अली	52
2016-07	725775	2016_नीस_हमला	569
2016-07	7546	अनूपपुर_ज़िला	107
2016-07	723420	2016_गुलशन_हमला	78
2016-07	7856	१६_जुलाई	59
2016-07	723192	2016_नेटवेस्ट_टी_20_ब्लास्ट	59
2016-07	592470	सीआईडी_(धारावाहिक)	50
2016-07	32433	कन्नड_लिपि	49
2016-07	904	अफ़ग़ानिस्तान	45
2016-07	7855	१७_जुलाई	40
2016-07	2908	वेद	39
2016-08	731372	2016_ग्रीष्मकालीन_ओलम्पिक_पदक_तालिका	157
2016-08	6175	भीमराव_आम्बेडकर	83
2016-08	544372	पी॰वी॰_सिंधु	78
2016-08	730731	राम_प्रसाद_नौटियाल	61
2016-08	730284	दक्षिण_अफ्रीका_महिला_क्रिकेट_टीम_का_आयरलैंड_दौरा_2016	60
2016-08	7852	१५_जुलाई	46
2016-08	732838	चतुष्कोणीय_ए_-_टीम_ऑस्ट्रेलिया_में_वनडे_सीरीज	43
2016-08	699356	कलिखो_पुल	41
2016-08	26163	स्वतंत्रता_दिवस_(भारत)	36
2016-08	733459	कर्नाटक_युद्ध	35
2016-09	739102	चतुर्भुज_सहाय	62
2016-09	742316	2016_उड़ी_हमला	56
2016-09	219327	ऍच॰_जी॰_वेल्स	53
2016-09	737226	क्रिकेट_विश्व_कप_में_भारत	51
2016-09	738357	जियो	45
2016-09	713731	मसेबी_रसूलपुर,_बिलारी_(मुरादाबाद)	44
2016-09	738403	श्रीलंका_क्रिकेट_टीम_के_भारत_दौरे	40
2016-09	27198	हिन्दी_दिवस	36
2016-09	739182	डब्बू_रत्नाणी	35
2016-09	738525	इनसैट-3डीआर	33
2016-10	739102	चतुर्भुज_सहाय	95
2016-10	228541	अरविंद_केजरीवाल	89
2016-10	754418	बेफिक्रे	74
2016-10	4359	शिव	60
2016-10	750813	आईसीसी_विश्व_क्रिकेट_लीग	42
2016-10	713731	मसेबी_रसूलपुर,_बिलारी_(मुरादाबाद)	34
2016-10	747336	नेशनल_टी-२०_कप	34
2016-10	750993	डॉक्टर_स्ट्रेंज_(फिल्म)	33
2016-10	747721	यूनिवर्सिटी_मैच	31
2016-10	751643	आईसीसी_विश्व_क्रिकेट_लीग_2009-14	30
2016-11	770	भारत_गणराज्य_का_प्रधानमंत्री	88
2016-11	756452	भारत_के_500_और_1000_रुपये_के_नोटों_का_विमुद्रीकरण	72
2016-11	759406	इंदौर-पटना_एक्सप्रेस_ट्रेन_हादसा	51
2016-11	470945	डॉनल्ड_ट्रम्प	46
2016-11	755126	बांग्लादेश_प्रीमियर_लीग_2016	36
2016-11	749367	भारतीय_स्वतन्त्रता_आन्दोलन	29
2016-11	759201	नाम्ड्रोल्लिङ	28
2016-11	757803	चेरोकी	26
2016-11	756648	मिस्बाह-उल-हक़	25
2016-11	759228	ञिङमा	23
2016-12	4823	बौद्ध_धर्म	80
2016-12	761984	सैद_नगली	78
2016-12	6710	दिसम्बर	58
2016-12	18446	जयललिता	58
2016-12	6175	भीमराव_आम्बेडकर	57
2016-12	11229	भारत_का_प्रधानमन्त्री	47
2016-12	756452	भारत_के_500_और_1000_रुपये_के_नोटों_का_विमुद्रीकरण	44
2016-12	7511	सोनभद्र_जिला	43
2016-12	102565	राष्ट्रवाद	28
2016-12	719697	बंडोल	27
2017-01	774638	भारत_में_दशलक्ष-अधिक_शहरी_संकुलनों_की_सूची	61
2017-01	146056	बिंदेश्वरी_दुबे	51
2017-01	34508	रोहित_शर्मा	50
2017-01	774829	भारत_की_जनसांख्यिकी	48
2017-01	26160	गणतन्त्र_दिवस_(भारत)	47
2017-01	779432	विश्व_में_बौद्ध_धर्म	45
2017-01	6158	लिनक्स	42
2017-01	6175	भीमराव_आम्बेडकर	42
2017-01	26163	स्वतंत्रता_दिवस_(भारत)	41
